movieId,avg_rating,rating_count,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster
1083,3.15,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1084,3.835,100,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1086,4.012987012987013,77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3
1088,3.108108108108108,148,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1089,4.091968911917099,386,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3
1090,3.801507537688442,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1091,3.047169811320755,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1092,3.242957746478873,142,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3
1093,3.2176470588235295,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1094,3.5789473684210527,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1095,3.8735632183908044,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1096,3.839622641509434,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1097,3.6082089552238807,402,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
1099,3.6176470588235294,17,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1100,2.7642857142857142,70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1101,3.238888888888889,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1103,3.725,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1104,4.036363636363636,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1111,3.8548387096774195,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1120,3.520408163265306,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1124,3.5,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1125,3.305084745762712,59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1126,2.9027777777777777,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1127,3.735576923076923,208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1128,3.075,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1129,3.30327868852459,122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1130,3.2708333333333335,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1131,3.918918918918919,37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1132,3.9411764705882355,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1135,2.6875,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1136,4.0874439461883405,446,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1147,3.926470588235294,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1148,4.093582887700535,187,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1150,3.8333333333333335,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1161,3.5416666666666665,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1171,3.7333333333333334,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1172,3.9056603773584904,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1173,3.2837837837837838,37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1175,3.90990990990991,111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1176,3.480769230769231,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1177,3.9545454545454546,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1178,4.105263157894737,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1179,3.6328125,64,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
1183,3.282608695652174,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6
1185,3.7672413793103448,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1186,3.5535714285714284,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1188,3.8194444444444446,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1189,3.9411764705882355,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1190,3.3392857142857144,28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
1191,2.861111111111111,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
1193,4.048,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1194,3.3857142857142857,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1196,4.101960784313725,510,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1197,4.116901408450704,355,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1198,4.07029702970297,505,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1199,3.8975,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
1200,3.969914040114613,349,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
1201,4.112554112554113,231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1202,3.896551724137931,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1203,4.246031746031746,189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1204,4.051612903225807,155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1206,3.839572192513369,374,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
1207,4.031428571428571,175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1208,3.9482758620689653,319,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1209,4.117021276595745,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1210,3.920886075949367,474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1211,3.8508771929824563,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1212,4.063063063063063,111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1213,4.09009009009009,333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1214,3.9711779448621556,399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1215,3.619205298013245,151,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1216,3.7666666666666666,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1217,4.101351351351352,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1218,3.715909090909091,44,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1219,4.0335820895522385,268,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1220,3.7385496183206106,262,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1221,4.218461538461538,325,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1222,4.003154574132492,317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1223,3.9094202898550723,138,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1224,4.153846153846154,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6
1225,3.968,250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1226,3.7916666666666665,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1227,3.824324324324324,74,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1228,3.9154411764705883,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1230,3.9910714285714284,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1231,3.766304347826087,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1232,4.05,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3
1233,4.077181208053691,149,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1234,4.103351955307263,179,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1235,3.8169642857142856,112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1237,3.8308823529411766,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1238,3.5806451612903225,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1240,3.777906976744186,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1241,3.3968253968253967,63,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1242,3.8015873015873014,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1243,3.9193548387096775,62,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1244,3.9896907216494846,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1245,4.0,102,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3
1246,3.8078078078078077,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1247,3.9101941747572817,206,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1248,4.2592592592592595,54,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3
1249,3.707317073170732,123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3
1250,3.967948717948718,156,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1251,3.8469387755102042,49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1252,4.119791666666667,192,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1253,3.8950617283950617,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3
1254,4.102564102564102,78,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1255,3.2875,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1256,3.8768115942028984,69,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6
1257,3.7183098591549295,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1258,4.077903682719547,353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1259,3.880851063829787,235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1260,4.083333333333333,72,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3
1261,3.8413461538461537,104,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1262,4.003125,160,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1263,3.8405797101449277,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1264,3.5,20,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3
1265,3.93855421686747,415,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1266,4.071065989847716,197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1267,4.06140350877193,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6
1268,3.4767441860465116,43,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1269,3.8987341772151898,79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
1270,3.990253411306043,513,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1271,3.756880733944954,109,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1272,4.110526315789474,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1273,3.8863636363636362,44,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
1274,3.691780821917808,146,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1275,3.357142857142857,154,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1276,3.9816176470588234,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1277,3.727272727272727,44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1278,3.945859872611465,157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1279,4.066666666666666,45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1280,3.8181818181818183,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1281,4.072368421052632,76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1282,3.789156626506024,166,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
1283,4.151785714285714,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1284,4.044871794871795,78,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3
1285,3.6178861788617884,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1286,3.4130434782608696,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1287,3.852,125,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1288,3.891705069124424,217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1289,3.9574468085106385,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1290,3.378787878787879,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1291,3.902173913043478,414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1292,3.9722222222222223,72,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1293,4.035433070866142,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1295,3.798076923076923,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1296,3.703125,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1297,3.8363636363636364,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1298,3.627450980392157,102,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1299,3.9338235294117645,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1300,3.8088235294117645,34,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1301,3.8442622950819674,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1302,3.663265306122449,147,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1303,4.010869565217392,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1304,4.015822784810126,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1305,4.0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1307,3.6126482213438735,253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1320,3.1375,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1321,3.6391752577319587,97,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1327,2.6857142857142855,35,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1333,3.617816091954023,174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1334,3.0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1339,3.5448275862068965,145,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1340,4.046875,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1342,2.8260869565217392,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1343,3.4221311475409837,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1344,4.03125,48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1345,3.517094017094017,117,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1346,3.240740740740741,27,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1347,3.4917355371900825,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1348,3.7916666666666665,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1350,3.5919540229885056,87,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1353,2.8636363636363638,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1354,3.5217391304347827,46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1356,3.4883040935672516,171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1357,3.73972602739726,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1358,3.9452554744525545,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1359,2.3653846153846154,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1361,4.023809523809524,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1363,3.0454545454545454,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1366,3.227272727272727,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1367,2.6067961165048543,103,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1370,3.3294930875576036,217,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1371,3.0265486725663715,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1372,3.368181818181818,110,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
1373,2.661111111111111,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1374,3.598101265822785,158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1375,3.163716814159292,113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1376,3.6095890410958904,146,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1377,3.311224489795918,196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1378,3.2058823529411766,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1379,3.0714285714285716,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1380,3.121794871794872,234,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1381,1.9111111111111112,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1385,2.9285714285714284,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1387,3.7358156028368796,282,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1388,2.5377358490566038,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1389,2.0185185185185186,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1390,3.1842105263157894,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391,3.0125,240,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1392,3.5714285714285716,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1393,3.382575757575758,264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1394,3.7123655913978495,186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395,2.9705882352941178,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1396,3.597122302158273,139,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3
1399,3.275,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1401,3.5,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1405,2.8514851485148514,101,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1407,3.0684931506849313,219,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1408,3.7555555555555555,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6
1409,2.85,60,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1411,3.7333333333333334,60,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
1414,3.25,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416,3.1739130434782608,46,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1422,3.0303030303030303,33,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1425,3.1333333333333333,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1429,3.2666666666666666,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1431,2.5,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,2.5,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1441,3.5472972972972974,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1446,3.6470588235294117,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1449,3.494047619047619,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1453,1.6428571428571428,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1457,2.942857142857143,35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1459,3.1029411764705883,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
1461,2.685185185185185,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1464,3.7202380952380953,84,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,3
1466,3.708904109589041,146,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1474,2.217391304347826,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1476,3.075,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1479,3.1082474226804124,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4
1480,3.2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1483,3.04,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1485,3.131679389312977,262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1487,3.111111111111111,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1488,2.735294117647059,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1499,2.0736842105263156,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1500,3.726470588235294,170,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1513,2.8684210526315788,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,2.377049180327869,61,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
1517,3.3080357142857144,336,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1518,3.358974358974359,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1527,3.7344913151364763,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1537,3.546875,32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1541,3.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1542,3.53125,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1544,2.81447963800905,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1552,3.087378640776699,206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1556,1.8010204081632653,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
1562,2.0575757575757576,165,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
1566,3.43125,80,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1569,3.1260162601626016,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1573,3.1791044776119404,268,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1580,3.4600840336134455,476,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1584,3.6597744360902253,266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1586,2.784090909090909,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1587,3.1491228070175437,114,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1588,2.4788732394366195,71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1589,3.3666666666666667,60,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1590,2.9724770642201834,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1591,2.5952380952380953,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
